POSTAL_CODE,CITY,PROVINCE_ABBR,TIME_ZONE,LATITUDE,LONGITUDE
T6C 3P3,EDMONTON,AB,7,53.5311728,-113.4666481
T5E 4J4,EDMONTON,AB,7,53.5884725,-113.4955055
T6R 1B9,EDMONTON,AB,7,53.477004,-113.598145
T5B 4L7,EDMONTON,AB,7,53.571951,-113.469455
T5T 4L9,EDMONTON,AB,7,53.532064,-113.632361
T5V 1G3,EDMONTON,AB,7,53.586693,-113.591534
T5T 3H2,EDMONTON,AB,7,53.528074,-113.629544
T6L 3R5,EDMONTON,AB,7,53.46616,-113.4176035
T5A 1M4,EDMONTON,AB,7,53.601101,-113.42633
T5A 5H1,EDMONTON,AB,7,53.590116,-113.395041
T6K 3A8,EDMONTON,AB,7,53.461067,-113.457353
T5B 1L1,EDMONTON,AB,7,53.564874,-113.441196
T5G 2K8,EDMONTON,AB,7,53.563468,-113.499236
T5P 0L5,EDMONTON,AB,7,53.540263,-113.59044
T6L 6A4,EDMONTON,AB,7,53.4628805,-113.4055505
T5X 4S3,EDMONTON,AB,7,53.618393,-113.514282
T5X 3G3,EDMONTON,AB,7,53.631083,-113.493701
T6H 3R4,EDMONTON,AB,7,53.4848015,-113.532599
T5H 2W1,EDMONTON,AB,7,53.547916,-113.499194
T6G 0X2,EDMONTON,AB,7,53.521945,-113.518643
T5T 0J8,EDMONTON,AB,7,53.509015,-113.621258
T5R 3G3,EDMONTON,AB,7,53.51131,-113.599998
T6X 0G6,EDMONTON,AB,7,53.4195,-113.521451
T5T 6W5,EDMONTON,AB,7,53.4989,-113.674031
T5Y 0V2,EDMONTON,AB,7,53.606015,-113.406781
T5T 1W2,EDMONTON,AB,7,53.525304,-113.642107
T5R 2A6,EDMONTON,AB,7,53.523918,-113.593531
T5W 2W6,EDMONTON,AB,7,53.577535,-113.412167
T6L 1T3,EDMONTON,AB,7,53.446283,-113.426031
T6M 1A3,EDMONTON,AB,7,53.4950265,-113.6199761
T6X 2A5,EDMONTON,AB,7,53.404202,-113.435908
T6J 4A8,EDMONTON,AB,7,53.464083,-113.531019
T6H 2S1,EDMONTON,AB,7,53.486474,-113.502812
T5E 3V6,EDMONTON,AB,7,53.5870585,-113.485963
T6K 1X9,EDMONTON,AB,7,53.441761,-113.463139
T5E 5N3,EDMONTON,AB,7,53.5979503,-113.5267917
T5T 3S1,EDMONTON,AB,7,53.53585,-113.634246
T5A 1M2,EDMONTON,AB,7,53.602441,-113.424647
T5Y 0N6,EDMONTON,AB,7,53.6724677,-113.4085131
T5X 2M8,EDMONTON,AB,7,53.6190766,-113.5223698
T5W 2A6,EDMONTON,AB,7,53.562752,-113.396106
T5Y 3G8,EDMONTON,AB,7,53.616531,-113.406615
T5M 1P3,EDMONTON,AB,7,53.5566475,-113.559833
T5P 4G7,EDMONTON,AB,7,53.543743,-113.5647125
T6J 4E8,EDMONTON,AB,7,53.465192,-113.498649
T5M 0Y5,EDMONTON,AB,7,53.559032,-113.544547
T5R 0V8,EDMONTON,AB,7,53.521933,-113.571838
T5P 1L5,EDMONTON,AB,7,53.534649,-113.5955905
T6H 1C1,EDMONTON,AB,7,53.493457,-113.507547
T6V 0B2,EDMONTON,AB,7,53.435751,-113.491726
T5Z 2K3,EDMONTON,AB,7,53.642925,-113.481385
T6G 0C9,EDMONTON,AB,7,53.509428,-113.523155
T5Z 2A4,EDMONTON,AB,7,53.633333,-113.48722
T5H 0E3,EDMONTON,AB,7,53.545217,-113.479024
T5N 3P4,EDMONTON,AB,7,53.546491,-113.550426
T5L 0S1,EDMONTON,AB,7,53.570435,-113.537711
T5K 0K1,EDMONTON,AB,7,53.539001,-113.521788
T5T 1H4,EDMONTON,AB,7,53.5162359,-113.6435236
T6C 0C2,EDMONTON,AB,7,53.509448,-113.444983
T5T 1Z1,EDMONTON,AB,7,53.502462,-113.6351048
T6B 0S9,EDMONTON,AB,7,53.527638,-113.42006
T6K 1C8,EDMONTON,AB,7,53.4793505,-113.456201
T5H 0H5,EDMONTON,AB,7,53.547374,-113.483245
T6M 0K8,EDMONTON,AB,7,53.492805,-113.681099
T5Y 3R7,EDMONTON,AB,7,53.633321,-113.453114
T5R 5W1,EDMONTON,AB,7,53.530979,-113.571266
T6A 0H8,EDMONTON,AB,7,53.541199,-113.437772
T5X 1Y9,EDMONTON,AB,7,53.6150757,-113.5348585
T6M 1L2,EDMONTON,AB,7,53.458645,-113.658178
T6R 0W3,EDMONTON,AB,7,53.43256,-113.569464
T5H 2X2,EDMONTON,AB,7,53.552866,-113.501075
T5H 2K7,EDMONTON,AB,7,53.557808,-113.488838
T5R 1R7,EDMONTON,AB,7,53.508854,-113.585739
T5A 0K3,EDMONTON,AB,7,53.593637,-113.429908
T5S 2W6,EDMONTON,AB,7,53.559424,-113.644043
T5K 2R6,EDMONTON,AB,7,53.534524,-113.4945254
T6B 3K5,EDMONTON,AB,7,53.499001,-113.418333
T6C 4B7,EDMONTON,AB,7,53.5219438,-113.4730585
T5K 2Y5,EDMONTON,AB,7,53.534976,-113.500191
T6W 0W4,EDMONTON,AB,7,53.4153561,-113.5572346
T5A 3G7,EDMONTON,AB,7,53.592054,-113.411927
T6M 1E9,EDMONTON,AB,7,53.4956345,-113.622738
T5C 3L5,EDMONTON,AB,7,53.615284,-113.462068
T5M 3M6,EDMONTON,AB,7,53.5645932,-113.5551646
T6B 1X5,EDMONTON,AB,7,53.521619,-113.436299
T5W 0M4,EDMONTON,AB,7,53.56501,-113.39653
T5B 1C3,EDMONTON,AB,7,53.57984,-113.469274
T6C 3C5,EDMONTON,AB,7,53.525389,-113.458219
T5B 2L5,EDMONTON,AB,7,53.575256,-113.461821
T5E 4G1,EDMONTON,AB,7,53.642672,-113.496648
T6H 2V7,EDMONTON,AB,7,53.5032631,-113.5044537
T5R 5M6,EDMONTON,AB,7,53.506329,-113.581722
T5G 0V3,EDMONTON,AB,7,53.578306,-113.485019
T6K 3N3,EDMONTON,AB,7,53.474066,-113.446442
T6E 0N6,EDMONTON,AB,7,53.50395,-113.474544
T6B 1W5,EDMONTON,AB,7,53.520023,-113.435288
T5P 1S3,EDMONTON,AB,7,53.5317706,-113.5813223
T6A 1R9,EDMONTON,AB,7,53.557429,-113.422712
T6H 4E2,EDMONTON,AB,7,53.488275,-113.567246
T5R 1T2,EDMONTON,AB,7,53.525038,-113.58683
T5A 2X7,EDMONTON,AB,7,53.589593,-113.414163
T5X 4P7,EDMONTON,AB,7,53.62542,-113.528384
T6V 1H1,EDMONTON,AB,7,53.6122278,-113.5427671
T5N 1W1,EDMONTON,AB,7,53.550708,-113.541091
T5R 1G6,EDMONTON,AB,7,53.529169,-113.579799
T5T 7L1,EDMONTON,AB,7,53.5213163,-113.696335
T5J 1C8,EDMONTON,AB,7,53.540096,-113.50112
T5M 0V6,EDMONTON,AB,7,53.566983,-113.541175
T6L 6T5,EDMONTON,AB,7,53.471501,-113.397123
T6C 0L5,EDMONTON,AB,7,53.51315,-113.459581
T5R 1L8,EDMONTON,AB,7,53.518712,-113.582412
T5M 1Y9,EDMONTON,AB,7,53.550835,-113.532585
T6C 3B9,EDMONTON,AB,7,53.519494,-113.458324
T5T 4Y6,EDMONTON,AB,7,53.519741,-113.647295
T6B 0E6,EDMONTON,AB,7,53.518062,-113.419706
T5T 3E5,EDMONTON,AB,7,53.534939,-113.641384
T5W 4J7,EDMONTON,AB,7,53.575234,-113.439864
T6W 4V2,EDMONTON,AB,7,53.411945,-113.63584
T6W 5B2,EDMONTON,AB,7,53.4065269,-113.5861927
T5E 0N2,EDMONTON,AB,7,53.587571,-113.525278
T6W 2J4,EDMONTON,AB,7,53.426872,-113.533265
T5Z 2L6,EDMONTON,AB,7,53.639425,-113.481264
T5R 0M1,EDMONTON,AB,7,53.517522,-113.565708
T6E 0T5,EDMONTON,AB,7,53.5066635,-113.4690795
T6J 3T4,EDMONTON,AB,7,53.465779,-113.508929
T6A 1L2,EDMONTON,AB,7,53.552475,-113.4281995
T6B 1V6,EDMONTON,AB,7,53.5199098,-113.4333357
T6G 2G8,EDMONTON,AB,7,53.517575,-113.531389
T6A 3P8,EDMONTON,AB,7,53.538689,-113.456388
T5X 2G8,EDMONTON,AB,7,53.623219,-113.499077
T6E 2X1,EDMONTON,AB,7,53.5030445,-113.4575745
T6R 1V4,EDMONTON,AB,7,53.463345,-113.597126
T6A 2N9,EDMONTON,AB,7,53.549701,-113.431269
T6K 2V4,EDMONTON,AB,7,53.463022,-113.460441
T6J 3J5,EDMONTON,AB,7,53.465823,-113.5372065
T5H 2X5,EDMONTON,AB,7,53.547879,-113.502922
T6B 0T2,EDMONTON,AB,7,53.527795,-113.422326
T6G 1T7,EDMONTON,AB,7,53.526573,-113.534316
T5T 5N1,EDMONTON,AB,7,53.49958,-113.599166
T5W 0Y9,EDMONTON,AB,7,53.569458,-113.415498
T6R 2J4,EDMONTON,AB,7,53.479265,-113.567327
T6J 1L3,EDMONTON,AB,7,53.470181,-113.525075
T6B 0Z4,EDMONTON,AB,7,53.533916,-113.42451
T5S 1K4,EDMONTON,AB,7,53.553279,-113.6464775
T5W 4N5,EDMONTON,AB,7,53.562539,-113.43684
T5M 0Z5,EDMONTON,AB,7,53.555613,-113.546232
T5P 1K3,EDMONTON,AB,7,53.5347574,-113.5779002
T5Z 3S6,EDMONTON,AB,7,53.621468,-113.491414
T5M 3W7,EDMONTON,AB,7,53.569858,-113.6149065
T5G 2X7,EDMONTON,AB,7,53.566575,-113.527002
T6X 1M7,EDMONTON,AB,7,53.422412,-113.454535
T5P 3Z1,EDMONTON,AB,7,53.5415055,-113.5883664
T6A 3A4,EDMONTON,AB,7,53.541334,-113.444572
T5K 2G3,EDMONTON,AB,7,53.539177,-113.523342
T5T 3Z4,EDMONTON,AB,7,53.506524,-113.638869
T6P 1Y2,EDMONTON,AB,7,53.512172,-113.363773
T6T 1M7,EDMONTON,AB,7,53.475483,-113.377633
T6C 1B4,EDMONTON,AB,7,53.519014,-113.464617
T6M 1V6,EDMONTON,AB,7,53.493444,-113.635844
T5H 1N8,EDMONTON,AB,7,53.554009,-113.473917
T5W 0Z9,EDMONTON,AB,7,53.570364,-113.401864
T6W 5H3,EDMONTON,AB,7,53.4193195,-113.6349463
T5Z 3B7,EDMONTON,AB,7,53.61948,-113.474506
T5Y 0M3,EDMONTON,AB,7,53.6613181,-113.3652996
T5A 2W4,EDMONTON,AB,7,53.5981152,-113.3937239
T5R 5S3,EDMONTON,AB,7,53.519579,-113.562781
T5E 0E1,EDMONTON,AB,7,53.584939,-113.52355
T5Y 0W9,EDMONTON,AB,7,53.606015,-113.406781
T5M 2E3,EDMONTON,AB,7,53.5540091,-113.5332221
T5X 1S8,EDMONTON,AB,7,53.612172,-113.523374
T5K 0V6,EDMONTON,AB,7,53.530995,-113.492402
T6J 0V1,EDMONTON,AB,7,53.4779351,-113.5304486
T6L 3B1,EDMONTON,AB,7,53.440445,-113.426028
T6T 1A3,EDMONTON,AB,7,53.476834,-113.366215
T6J 3Z4,EDMONTON,AB,7,53.4620642,-113.5191385
T5W 3Z8,EDMONTON,AB,7,53.575215,-113.433746
T6A 0J3,EDMONTON,AB,7,53.5413097,-113.4419823
T6X 1G7,EDMONTON,AB,7,53.429996,-113.465224
T5Y 4C2,EDMONTON,AB,7,53.6389137,-113.4240662
T6X 0R5,EDMONTON,AB,7,53.4158884,-113.4447708
T6C 3K6,EDMONTON,AB,7,53.523609,-113.463843
T5E 5C8,EDMONTON,AB,7,53.5887125,-113.518256
T6C 2Z5,EDMONTON,AB,7,53.526345,-113.455042
T6E 3X9,EDMONTON,AB,7,53.518558,-113.488715
T6L 6X1,EDMONTON,AB,7,53.460033,-113.40354
T6J 4M8,EDMONTON,AB,7,53.462337,-113.51401
T5L 3R6,EDMONTON,AB,7,53.592276,-113.553632
T6H 0V4,EDMONTON,AB,7,53.490606,-113.517448
T6R 2W7,EDMONTON,AB,7,53.44915,-113.58897
T5M 0G8,EDMONTON,AB,7,53.568567,-113.53417
T6R 1T6,EDMONTON,AB,7,53.465416,-113.598313
T5H 1Z3,EDMONTON,AB,7,53.541389,-113.474105
T5X 4L8,EDMONTON,AB,7,53.632857,-113.498033
T6E 1G5,EDMONTON,AB,7,53.510453,-113.5053152
T5R 5P8,EDMONTON,AB,7,53.512122,-113.569896
T5P 1W9,EDMONTON,AB,7,53.534733,-113.583297
T5Y 2P7,EDMONTON,AB,7,53.603015,-113.390842
T6T 1M4,EDMONTON,AB,7,53.47779,-113.384871
T5X 3C6,EDMONTON,AB,7,53.633528,-113.509149
T5E 1M4,EDMONTON,AB,7,53.5958293,-113.5137361
T6G 0Z1,EDMONTON,AB,7,53.523842,-113.512556
T6J 4J8,EDMONTON,AB,7,53.455701,-113.4953787
T5C 3N3,EDMONTON,AB,7,53.615288,-113.453949
T5K 2M4,EDMONTON,AB,7,53.5377999,-113.5065864
T6B 3L8,EDMONTON,AB,7,53.524629,-113.416975
T5B 0P7,EDMONTON,AB,7,53.570585,-113.452787
T6X 0A4,EDMONTON,AB,7,53.426061,-113.452617
T5N 1V3,EDMONTON,AB,7,53.548562,-113.539462
T6M 0W7,EDMONTON,AB,7,53.459159,-113.66806
T6X 2T6,EDMONTON,AB,7,53.3959278,-113.492043
T6J 3H7,EDMONTON,AB,7,53.465225,-113.532556
T6B 0M6,EDMONTON,AB,7,53.521255,-113.42068
T6J 3S6,EDMONTON,AB,7,53.460474,-113.508647
T5X 2S2,EDMONTON,AB,7,53.6069263,-113.5298341
T5A 5B1,EDMONTON,AB,7,53.584753,-113.414673
T6W 2Y4,EDMONTON,AB,7,53.426872,-113.533265
T5S 2K1,EDMONTON,AB,7,53.541564,-113.65171
T6J 4L7,EDMONTON,AB,7,53.458818,-113.519107
T5K 1X2,EDMONTON,AB,7,53.540049,-113.523139
T6G 0S8,EDMONTON,AB,7,53.518032,-113.514567
T5G 2K3,EDMONTON,AB,7,53.57841,-113.497399
T6T 1M6,EDMONTON,AB,7,53.475343,-113.378117
T5W 3W9,EDMONTON,AB,7,53.572477,-113.430695
T6R 2R8,EDMONTON,AB,7,53.468045,-113.598688
T6J 3J1,EDMONTON,AB,7,53.465328,-113.532968
T6K 2R6,EDMONTON,AB,7,53.443024,-113.454111
T5H 4S1,EDMONTON,AB,7,53.5429663,-113.4773212
T5S 1T8,EDMONTON,AB,7,53.563194,-113.627357
T6E 6M5,EDMONTON,AB,7,53.476489,-113.469002
T6M 2J6,EDMONTON,AB,7,53.495249,-113.604124
T5T 5G5,EDMONTON,AB,7,53.5070953,-113.646373
T5T 3J4,EDMONTON,AB,7,53.532841,-113.644339
T6B 0V7,EDMONTON,AB,7,53.528596,-113.423872
T5H 2B9,EDMONTON,AB,7,53.548733,-113.480743
T6L 1W8,EDMONTON,AB,7,53.474526,-113.433583
T5W 1Z6,EDMONTON,AB,7,53.551416,-113.439736
T6J 2C2,EDMONTON,AB,7,53.473037,-113.544035
T6X 3B6,EDMONTON,AB,7,53.427766,-113.4799669
T6G 2J8,EDMONTON,AB,7,53.517575,-113.531389
T5S 1T2,EDMONTON,AB,7,53.533237,-113.629317
T6T 0X3,EDMONTON,AB,7,53.47097,-113.383845
T5G 1V2,EDMONTON,AB,7,53.568973,-113.490228
T6V 1V9,EDMONTON,AB,7,53.623433,-113.550168
T5Y 2H6,EDMONTON,AB,7,53.6065672,-113.3888613
T6K 2A4,EDMONTON,AB,7,53.445508,-113.462308
T5X 5W8,EDMONTON,AB,7,53.6374729,-113.5041818
T5Z 3V6,EDMONTON,AB,7,53.635163,-113.469701
T6L 3M5,EDMONTON,AB,7,53.450371,-113.430577
T5B 0M8,EDMONTON,AB,7,53.567358,-113.480453
T6M 1R5,EDMONTON,AB,7,53.520281,-113.552204
T5W 1H2,EDMONTON,AB,7,53.571902,-113.401902
T5P 4A5,EDMONTON,AB,7,53.5414507,-113.6026749
T5W 2G7,EDMONTON,AB,7,53.567814,-113.39997
T5B 2W3,EDMONTON,AB,7,53.572078,-113.467315
T5G 0B9,EDMONTON,AB,7,53.558957,-113.501223
T6L 6H2,EDMONTON,AB,7,53.475846,-113.397426
T5R 3V9,EDMONTON,AB,7,53.516784,-113.605604
T5W 3A3,EDMONTON,AB,7,53.573645,-113.41686
T6E 1H2,EDMONTON,AB,7,53.511238,-113.467711
T5G 0J7,EDMONTON,AB,7,53.563292,-113.521643
T6E 0E2,EDMONTON,AB,7,53.498349,-113.475623
T5Z 0B7,EDMONTON,AB,7,53.632135,-113.4575113
T5G 0W1,EDMONTON,AB,7,53.579438,-113.496475
T6A 0W3,EDMONTON,AB,7,53.545535,-113.411434
T5T 1J3,EDMONTON,AB,7,53.5198385,-113.644024
T5L 1X9,EDMONTON,AB,7,53.5795556,-113.5594853
T5Z 2T6,EDMONTON,AB,7,53.618282,-113.466573
T5C 3R1,EDMONTON,AB,7,53.599847,-113.455463
T5N 3E2,EDMONTON,AB,7,53.5540689,-113.5736718
T6A 0J9,EDMONTON,AB,7,53.5412,-113.448815
T5B 0K2,EDMONTON,AB,7,53.564145,-113.470861
T6V 1H3,EDMONTON,AB,7,53.613527,-113.5944415
T5M 3K4,EDMONTON,AB,7,53.565417,-113.550279
T6W 2W2,EDMONTON,AB,7,53.426872,-113.533265
T5H 4B1,EDMONTON,AB,7,53.554588,-113.514101
T5Y 1M4,EDMONTON,AB,7,53.600826,-113.390343
T6E 3L4,EDMONTON,AB,7,53.493983,-113.483078
T6E 6P8,EDMONTON,AB,7,53.514755,-113.503315
T5A 3S2,EDMONTON,AB,7,53.611496,-113.42693
T6A 3J2,EDMONTON,AB,7,53.544162,-113.450943
T6W 4Y5,EDMONTON,AB,7,53.4107748,-113.5342316
T6J 1S4,EDMONTON,AB,7,53.4698847,-113.5332801
T5G 0T4,EDMONTON,AB,7,53.565732,-113.500681
T6C 2N1,EDMONTON,AB,7,53.512086,-113.447811
T5E 4L9,EDMONTON,AB,7,53.5862315,-113.4972525
T5Z 2R3,EDMONTON,AB,7,53.617597,-113.468429
T6T 2T5,EDMONTON,AB,7,53.4571566,-113.378065
T6E 6M2,EDMONTON,AB,7,53.474155,-113.486213
T6C 1B6,EDMONTON,AB,7,53.5190415,-113.4688295
T5A 4C4,EDMONTON,AB,7,53.578396,-113.387561
T6A 1X3,EDMONTON,AB,7,53.5474421,-113.4111654
T5R 5K2,EDMONTON,AB,7,53.529078,-113.612045
T5G 0X4,EDMONTON,AB,7,53.565357,-113.518347
T6C 3A6,EDMONTON,AB,7,53.506858,-113.456813
T5L 1K3,EDMONTON,AB,7,53.596643,-113.54428
T6L 4T8,EDMONTON,AB,7,53.452178,-113.422999
T5J 0V1,EDMONTON,AB,7,53.5431579,-113.4971711
T6T 2M6,EDMONTON,AB,7,53.438686,-113.377127
T6J 6R1,EDMONTON,AB,7,53.4424592,-113.5051241
T5H 0E4,EDMONTON,AB,7,53.545598,-113.487031
T5H 4K1,EDMONTON,AB,7,53.558183,-113.502561
T6H 3P2,EDMONTON,AB,7,53.486459,-113.5287885
T6H 3H8,EDMONTON,AB,7,53.486522,-113.52116
T6H 0J4,EDMONTON,AB,7,53.487319,-113.524422
T5W 4S2,EDMONTON,AB,7,53.566156,-113.388813
T6X 1T7,EDMONTON,AB,7,53.431959,-113.464225
T5X 2H2,EDMONTON,AB,7,53.6229743,-113.4986142
T5W 4W4,EDMONTON,AB,7,53.571906,-113.425361
T6G 0T6,EDMONTON,AB,7,53.519244,-113.513985
T5A 5E7,EDMONTON,AB,7,53.612943,-113.502095
T6J 3S2,EDMONTON,AB,7,53.456407,-113.530028
T6A 1S1,EDMONTON,AB,7,53.557428,-113.422715
T5G 1J2,EDMONTON,AB,7,53.568997,-113.485698
T5Y 6N8,EDMONTON,AB,7,53.686894,-113.313906
T6M 2J3,EDMONTON,AB,7,53.479038,-113.643011
T5T 5B7,EDMONTON,AB,7,53.5132805,-113.6468298
T5C 0N1,EDMONTON,AB,7,53.59785,-113.450622
T6A 1C8,EDMONTON,AB,7,53.551086,-113.4051945
T6L 6R9,EDMONTON,AB,7,53.485928,-113.401716
T5J 1V8,EDMONTON,AB,7,53.5410704,-113.4928198
T6M 2T1,EDMONTON,AB,7,53.485983,-113.634709
T6K 4A1,EDMONTON,AB,7,53.461108,-113.448898
T5H 3J5,EDMONTON,AB,7,53.556795,-113.515786
T5A 2K4,EDMONTON,AB,7,53.587913,-113.411604
T6C 0K4,EDMONTON,AB,7,53.512285,-113.476812
T6E 1C9,EDMONTON,AB,7,53.5105856,-113.4671845
T5P 3G4,EDMONTON,AB,7,53.556228,-113.595868
T6W 3G9,EDMONTON,AB,7,53.401659,-113.526086
T5H 1R1,EDMONTON,AB,7,53.5465545,-113.4699108
T6T 0M7,EDMONTON,AB,7,53.4612831,-113.3635988
T6H 1Z7,EDMONTON,AB,7,53.503497,-113.504418
T6E 5M3,EDMONTON,AB,7,53.470737,-113.466276
T6M 2X4,EDMONTON,AB,7,53.472763,-113.636574
T6J 2T5,EDMONTON,AB,7,53.479571,-113.513922
T6L 4G5,EDMONTON,AB,7,53.456405,-113.398886
T6R 2V5,EDMONTON,AB,7,53.465336,-113.591094
T5M 0M5,EDMONTON,AB,7,53.560601,-113.537696
T5B 0T4,EDMONTON,AB,7,53.570383,-113.476353
T6W 0M4,EDMONTON,AB,7,53.413518,-113.574687
T5B 1G6,EDMONTON,AB,7,53.581533,-113.474193
T5T 3J3,EDMONTON,AB,7,53.535937,-113.635636
T6L 2Z2,EDMONTON,AB,7,53.454483,-113.416485
T5N 1J4,EDMONTON,AB,7,53.5572625,-113.569789
T5W 2S8,EDMONTON,AB,7,53.573658,-113.409172
T6T 1A5,EDMONTON,AB,7,53.476836,-113.366215
T6W 5B7,EDMONTON,AB,7,53.4153561,-113.5572346
T5W 5E2,EDMONTON,AB,7,53.580017,-113.412323
T6X 0A9,EDMONTON,AB,7,53.4761507,-113.6476578
T6A 1E7,EDMONTON,AB,7,53.551395,-113.416846
T5K 0L4,EDMONTON,AB,7,53.5410664,-113.5123172
T6A 3J3,EDMONTON,AB,7,53.544843,-113.450949
T5T 5Z3,EDMONTON,AB,7,53.531823,-113.6216061
T6E 0T4,EDMONTON,AB,7,53.5052,-113.487466
T6H 0P9,EDMONTON,AB,7,53.489262,-113.564431
T6A 2G3,EDMONTON,AB,7,53.543095,-113.420318
T5M 1J5,EDMONTON,AB,7,53.551053,-113.5553912
T5E 4B5,EDMONTON,AB,7,53.593847,-113.490343
T5X 4K3,EDMONTON,AB,7,53.6026868,-113.5346867
T5M 3B8,EDMONTON,AB,7,53.565269,-113.567601
T5X 3V7,EDMONTON,AB,7,53.626629,-113.516677
T5E 5S5,EDMONTON,AB,7,53.590279,-113.497279
T5T 2Y6,EDMONTON,AB,7,53.529821,-113.638332
T5Y 2H2,EDMONTON,AB,7,53.605247,-113.382888
T6B 3J8,EDMONTON,AB,7,53.509932,-113.430647
T5R 4W6,EDMONTON,AB,7,53.5248892,-113.592989
T5A 2Y5,EDMONTON,AB,7,53.598147,-113.393696
T5Y 3Y5,EDMONTON,AB,7,53.614598,-113.377939
T6A 0V6,EDMONTON,AB,7,53.544727,-113.440708
T6K 0T2,EDMONTON,AB,7,53.479529,-113.445794
T6B 3N6,EDMONTON,AB,7,53.512599,-113.417891
T6H 3V2,EDMONTON,AB,7,53.499063,-113.543739
T5Z 3R5,EDMONTON,AB,7,53.635153,-113.474524
T6P 1L9,EDMONTON,AB,7,53.514815,-113.367486
T5A 5G3,EDMONTON,AB,7,53.435595,-113.49172
T6M 1T1,EDMONTON,AB,7,53.495227,-113.630888
T5H 3G5,EDMONTON,AB,7,53.553122,-113.511989
T5W 5B3,EDMONTON,AB,7,53.578074,-113.400127
T6N 1M4,EDMONTON,AB,7,53.447187,-113.488125
T5E 6J2,EDMONTON,AB,7,53.610957,-113.478371
T5A 4E9,EDMONTON,AB,7,53.607774,-113.420293
T5G 2P1,EDMONTON,AB,7,53.578406,-113.501084
T6J 4Z5,EDMONTON,AB,7,53.450252,-113.517884
T6E 2N8,EDMONTON,AB,7,53.5227687,-113.486313
T5T 3H7,EDMONTON,AB,7,53.535647,-113.629014
T5Y 2K4,EDMONTON,AB,7,53.613145,-113.38332
T6V 1B1,EDMONTON,AB,7,53.640895,-113.541033
T6L 7E9,EDMONTON,AB,7,53.46004,-113.406532
T5S 2P4,EDMONTON,AB,7,53.563303,-113.621361
T5Y 0S4,EDMONTON,AB,7,53.606015,-113.406781
T5A 3N5,EDMONTON,AB,7,53.607554,-113.423943
T6H 1H3,EDMONTON,AB,7,53.494408,-113.5047938
T6E 3W7,EDMONTON,AB,7,53.532544,-113.486776
T6L 5J4,EDMONTON,AB,7,53.461749,-113.410312
T6P 1S3,EDMONTON,AB,7,53.413428,-113.467274
T5R 3N2,EDMONTON,AB,7,53.5138023,-113.6092561
T6L 4C5,EDMONTON,AB,7,53.440061,-113.417454
T5E 2X9,EDMONTON,AB,7,53.604212,-113.468632
T5A 3Z1,EDMONTON,AB,7,53.5902715,-113.382061
T5X 4K5,EDMONTON,AB,7,53.601992,-113.525764
T6W 1B6,EDMONTON,AB,7,53.429307,-113.498115
T5T 4G1,EDMONTON,AB,7,53.507953,-113.65531
T5B 0L1,EDMONTON,AB,7,53.56581,-113.464875
T5Z 1X3,EDMONTON,AB,7,53.631823,-113.482653
T5G 1C5,EDMONTON,AB,7,53.5643405,-113.483901
T5E 1Z2,EDMONTON,AB,7,53.599284,-113.50687
T6R 3H2,EDMONTON,AB,7,53.467278,-113.575447
T6R 1M2,EDMONTON,AB,7,53.467739,-113.571988
T5B 4W3,EDMONTON,AB,7,53.581381,-113.468562
T5E 0H7,EDMONTON,AB,7,53.585972,-113.489187
T6M 1R3,EDMONTON,AB,7,53.520281,-113.552204
T6T 2H6,EDMONTON,AB,7,53.446502,-113.378461
T6C 4B3,EDMONTON,AB,7,53.52512,-113.458683
T5X 1H6,EDMONTON,AB,7,53.612731,-113.519436
T5E 3E4,EDMONTON,AB,7,53.590161,-113.474437
T6V 0L6,EDMONTON,AB,7,53.611899,-113.553904
T6H 0B6,EDMONTON,AB,7,53.484655,-113.561731
T5B 0H4,EDMONTON,AB,7,53.512669,-113.519942
T6K 1T8,EDMONTON,AB,7,53.47493,-113.440695
T6J 6M5,EDMONTON,AB,7,53.442132,-113.516138
T5J 4S6,EDMONTON,AB,7,53.545724,-113.492263
T6G 0C7,EDMONTON,AB,7,53.510354,-113.520798
T6M 2V9,EDMONTON,AB,7,53.48799,-113.671468
T6L 6M6,EDMONTON,AB,7,53.441279,-113.408319
T5R 1A8,EDMONTON,AB,7,53.50764,-113.578029
T6M 2Y3,EDMONTON,AB,7,53.484709,-113.635588
T6K 3X8,EDMONTON,AB,7,53.458357,-113.433287
T5N 0P8,EDMONTON,AB,7,53.543732,-113.563153
T5G 0E4,EDMONTON,AB,7,53.5590481,-113.5270276
T5Z 2E4,EDMONTON,AB,7,53.6399857,-113.4891212
T6R 2A8,EDMONTON,AB,7,53.474503,-113.595394
T5P 2E4,EDMONTON,AB,7,53.55608,-113.58419
T6W 0E3,EDMONTON,AB,7,53.421038,-113.522294
T6K 1R1,EDMONTON,AB,7,53.478588,-113.458521
T6A 1E9,EDMONTON,AB,7,53.551376,-113.419167
T6X 1Z8,EDMONTON,AB,7,53.412321,-113.45062
T6J 6W6,EDMONTON,AB,7,53.444793,-113.531798
T5W 2H3,EDMONTON,AB,7,53.570511,-113.399947
T5W 1C3,EDMONTON,AB,7,53.570444,-113.421751
T6A 1C7,EDMONTON,AB,7,53.550179,-113.407137
T5T 3L1,EDMONTON,AB,7,53.525396,-113.628672
T6L 5A1,EDMONTON,AB,7,53.464757,-113.405912
T5P 3V1,EDMONTON,AB,7,53.545253,-113.60889
T5P 4R7,EDMONTON,AB,7,53.536264,-113.58611
